"[405]450_50-A","[561]610_20-A"
130.309998,160.080002
216.629990,14054.849609
19.920000,6818.189941
565.229980,32127.359375
335.320007,15104.940430
217.459991,5.220000
48.969997,-4.350000
1007.619995,8112.750000
537.839966,33.930000
1591.109985,2235.030029
194.220001,618.570007
-4.980000,13.050000
360.220001,20354.519531
0.830000,-13.920000
153.550003,66.989998
11.620000,11.310000
20.750000,60.029999
200.029999,7092.240234
56.439999,621.179993
20.750000,0.000000
40.669998,91.349998
18.260000,102.660004
4.980000,-20.010000
4.980000,3.480000
30.709999,8899.230469
198.369995,776.039978
19.920000,-16.530001
192.559998,1297.170044
37.349998,-19.139999
187.580002,5628.899902
111.220001,105.270004
52.289997,127.020004
279.709991,2849.250000
153.550003,1809.599976
35.689999,1078.800049
1.660000,11129.040039
214.970001,716.880005
40.669998,1167.540039
116.199997,695.130005
9.130000,40.889999
14.940000,-5.220000
266.429993,960.479980
5.810000,298.410004
95.449997,135.720001
34.860001,-9.570000
166.830002,9053.219727
235.720001,12385.320312
1.660000,-1.740000
259.790009,355.830017
97.110001,986.580017
14.940000,21.750000
577.679993,540.270020
961.139954,13306.650391
576.849976,11323.919922
321.209991,15000.540039
76.360001,34.799999
1533.839966,21888.330078
12.450000,-10.440001
14.110000,39.150002
82.169998,643.799988
9.960000,-24.360001
126.159996,14.790000
-13.280000,8.700000
189.239990,6477.149902
23.240000,131.369995
26.559999,24.360001
160.190002,15461.639648
83.830002,23.490000
329.509979,194.009995
-9.960000,-7.830000
276.389984,22203.269531
134.459991,5965.589844
68.889999,4023.750000
17.430000,26.969999
118.689995,193.139999
43.160000,160.949997
83.000000,26.100000
12.450000,937.859985
179.279999,1080.540039
8.300000,12.180000
169.319992,9178.500000
212.479996,1422.449951
35.689999,-20.010000
48.969997,46589.371094
34.860001,19.139999
2.490000,20.880001
30.709999,141.809998
24.070000,0.870000
370.179993,1061.400024
149.399994,10600.080078
27.389999,209.669998
131.970001,1236.270020
219.119995,12667.200195
244.019989,27.840000
47.309998,70565.703125
63.079998,37.410000
174.300003,3471.300049
22.410000,44.369999
69.720001,220.110001
97.110001,23774.490234
258.130005,356.700012
42.329998,603.780029
9.960000,-18.270000
31.539999,13.050000
253.979996,103.529999
14.940000,13.050000
10.790000,-3.480000
87.979996,113.099998
131.970001,1518.150024
96.279999,26.100000
3.320000,743.849976
18.260000,108.750000
-1.660000,1389.390015
29.879999,18687.599609
48.139999,41.760002
-4.150000,-0.870000
-4.980000,51.330002
6.640000,7.830000
19.920000,-4.350000
191.729996,-11.310000
49.799999,46.980000
24.900000,226.199997
123.669998,625.530029
89.639999,2232.419922
178.449997,34775.640625
322.869995,0.000000
-9.130000,15.660000
13.280000,34.799999
99.599998,17277.330078
437.410004,19187.849609
-9.130000,5.220000
11.620000,78.300003
29.879999,631.619995
317.889984,-25.230000
-19.920000,11.310000
136.119995,219.240005
-1.660000,33.060001
21.580000,13.920000
3.320000,247.080002
9.130000,13.050000
62.250000,122.669998
29.049999,32.189999
983.549988,4357.830078
81.339996,621.179993
63.910000,628.140015
84.659996,1448.550049
14.110000,20.880001
-2.490000,-10.440001
-5.810000,-26.969999
23.240000,388.890015
26.559999,322.769989
0.830000,56.549999
42.329998,113.099998
271.410004,7562.910156
1.660000,-21.750000
52.289997,234.029999
4.150000,4416.120117
24.070000,426.299988
14.940000,-7.830000
6.640000,1180.589966
1280.689941,21154.050781
42.329998,-4.350000
4.150000,6.090000
-1.660000,10.440001
26.559999,9.570000
725.419983,8902.709961
-9.130000,-6.960000
310.419983,17690.580078
84.659996,1552.079956
176.789993,13.920000
5.810000,37.410000
249.000000,1067.489990
87.150002,2377.709961
11.620000,39.150002
415.829987,17424.359375
351.919983,31423.529297
396.739990,1082.280029
3803.059814,410.640015
6.640000,13.050000
30.709999,18.270000
5.810000,23.490000
104.579994,963.960022
19.090000,40.889999
23.240000,42.630001
-10.790000,-0.870000
244.019989,53.939999
47.309998,278.399994
-14.940000,-3.480000
22.410000,71.340004
53.950001,2430.780029
258.130005,1637.339966
517.919983,24.360001
98.769997,1037.040039
35.689999,1.740000
39.009998,231.419998
230.739990,8741.759766
222.440002,26.100000
3490.979980,9586.530273
370.179993,-7.830000
23.240000,-6.960000
78.849998,2113.229980
53.950001,2010.570068
-9.960000,198.360001
204.179993,5.220000
41.500000,2726.580078
231.569992,3028.469971
67.229996,115.709999
18.260000,33.930000
24.070000,105.270004
177.619995,5692.410156
-26.559999,-40.889999
65.570000,-20.010000
8.300000,-2.610000
22.410000,70.470001
216.629990,184.440002
385.119995,2950.169922
157.699997,16.530001
152.720001,283.619995
54.779999,594.210022
91.299995,546.359985
-11.620000,116.580002
10.790000,42.630001
65.570000,329.730011
99.599998,25.230000
29.049999,-16.530001
113.709999,1585.140015
299.630005,351.480011
520.409973,3497.399902
19.090000,6.090000
19.920000,2407.290039
305.440002,10.440001
128.649994,2234.159912
16.600000,179.220001
287.179993,3458.250000
169.319992,278.399994
48.139999,823.020020
39.009998,73.949997
38.180000,234.029999
60.590000,80.910004
61.419998,371.489990
-0.830000,-16.530001
130.309998,9092.370117
139.440002,3515.669922
28.219999,6.960000
351.919983,244.470001
-10.790000,18.270000
31.539999,56.549999
34.029999,16286.400391
10.790000,15.660000
23.240000,575.940002
124.500000,-18.270000
-12.450000,1262.369995
1193.539917,978.750000
10.790000,22.620001
34.860001,50.459999
99.599998,5307.000000
1.660000,4118.580078
503.809998,1550.339966
20.750000,234.029999
46.480000,26.969999
852.409973,8.700000
0.000000,3292.080078
348.600006,747.330017
32.369999,1860.060059
10.790000,2970.179932
22.410000,2316.810059
85.489998,33.060001
88.809998,1017.900024
150.229996,2304.630127
-4.980000,19.139999
595.940002,8606.910156
8.300000,334.950012
22.410000,343.649994
91.299995,414.989990
22.410000,344.519989
226.589996,3960.239990
122.839996,6028.229980
2.490000,314.940002
64.739998,3399.959961
19.920000,-1.740000
85.489998,15574.740234
24.900000,26.969999
-13.280000,-7.830000
325.359985,2473.409912
18.260000,6.090000
276.389984,33.930000
91.299995,3.480000
92.129997,131.369995
-12.450000,-5.220000
-10.790000,20.880001
34.029999,301.019989
59.759998,17494.830078
1904.849976,20.880001
43.160000,30.450001
514.599976,1281.510010
44.820000,3487.830078
5.810000,7.830000
-1.660000,64.379997
105.409996,3285.120117
419.979980,2754.419922
9.130000,-5.220000
33.200001,35.670002
131.139999,23015.849609
15.770000,4.350000
51.459999,1116.209961
9.960000,213.149994
1537.989990,20819.099609
200.860001,3828.870117
34.860001,48.720001
230.739990,71.340004
17.430000,-21.750000
55.610001,5.220000
8.300000,2656.110107
74.699997,71.340004
237.379990,539.400024
-0.830000,18174.300781
61.419998,107.879997
244.849991,3712.290039
31.539999,12430.560547
