"[405]450_50-A","[561]610_20-A"
429.940002,44.369999
260.619995,1207.560059
19.090000,24.360001
19.090000,2088.000000
151.059998,7080.930176
446.539978,4937.250000
107.900002,18.270000
1177.770020,2576.939941
984.380005,2851.860107
0.000000,-13.050000
38.180000,1.740000
15.770000,14.790000
546.969971,42.630001
14.110000,12.180000
24.900000,152.250000
-1.660000,-2.610000
93.790001,126.150002
25.730000,10.440001
112.049995,368.010010
1523.049927,9657.870117
1233.380005,15919.259766
256.470001,2561.280029
80.510002,2558.669922
29.049999,9.570000
89.639999,296.670013
461.479980,828.239990
2085.790039,4602.299805
402.549988,7960.500000
-16.600000,12.180000
129.479996,18.270000
36.520000,-24.360001
29.879999,311.459991
29.049999,16.530001
13.280000,-10.440001
19.920000,3079.800049
56.439999,-2.610000
18.260000,6672.899902
70.549995,6.960000
2.490000,-6.090000
21.580000,14.790000
830.000000,7107.899902
53.950001,616.830017
45.649998,403.679993
1811.059937,369.750000
69.720001,1961.849976
30.709999,24.360001
190.899994,2405.550049
44.820000,1145.790039
36.520000,12.180000
9.960000,-2.610000
25.730000,45.240002
216.629990,1444.199951
272.239990,-12.180000
-0.830000,57.420002
10.790000,-39.150002
17.430000,24.360001
117.029999,-20.010000
12.450000,40.889999
195.879990,1783.500000
1.660000,68.730003
88.809998,519.390015
1333.809937,6430.169922
-10.790000,20.880001
12.450000,37.410000
-13.280000,33.930000
58.099998,5278.290039
169.319992,11565.780273
21.580000,-25.230000
136.949997,43.500000
62.250000,1939.229980
213.309998,717.750000
48.139999,1984.469971
0.000000,-8.700000
2.490000,-20.880001
152.720001,6.960000
233.229996,1875.719971
48.139999,7.830000
23.240000,22353.779297
39.840000,338.429993
68.889999,1404.180054
288.839996,1606.890015
19.920000,22.620001
39.840000,-6.090000
-1.660000,8.700000
68.889999,3441.719971
-7.470000,-29.580000
-8.300000,-20.010000
39.840000,17.400000
252.319992,1403.310059
4.150000,761.250000
6.640000,997.890015
141.099991,569.849976
14.940000,-6.090000
48.139999,7.830000
19.090000,176.610001
-8.300000,87.000000
21.580000,18.270000
29.879999,1535.550049
138.610001,4329.120117
902.209961,17677.529297
38.180000,-36.540001
224.929993,222.720001
544.479980,12.180000
95.449997,689.039978
164.339996,8.700000
44.820000,170.520004
-1.660000,67.860001
13.280000,17.400000
97.110001,38.279999
-18.260000,15.660000
44.820000,975.270020
34.860001,105.270004
3.320000,40.889999
71.379997,1496.400024
73.040001,-5.220000
22.410000,-47.849998
523.729980,2670.030029
21.580000,-17.400000
76.360001,602.039978
29.879999,20.880001
-21.580000,21.750000
96.279999,1282.380005
67.229996,1956.630005
56.439999,762.989990
224.099991,206.190002
24.070000,2.610000
107.900002,3285.120117
339.470001,-13.050000
29.049999,42.630001
9.130000,110.489998
24.070000,15.660000
57.270000,121.800003
13.280000,205.320007
41.500000,33.930000
7.470000,-3.480000
26.559999,7.830000
-23.240000,1030.079956
109.559998,3809.729980
218.289993,793.440002
562.739990,4034.189941
39.840000,-13.050000
1191.049927,622.049988
83.000000,15.660000
34.029999,492.420013
629.969971,6606.780273
35.689999,-12.180000
33.200001,9.570000
39.009998,5186.939941
27.389999,32.189999
77.189995,4621.439941
23.240000,109.620003
73.040001,3807.989990
136.949997,7.830000
489.699982,3201.600098
43.989998,85.260002
34.860001,-8.700000
42.329998,1124.910034
63.079998,48308.492188
219.119995,309.720001
-9.130000,1252.800049
18.260000,-14.790000
9.130000,-7.830000
31.539999,33.930000
28.219999,-6.090000
12.450000,140.940002
7.470000,-13.920000
11.620000,2720.489990
15.770000,-13.920000
40.669998,3477.390137
1.660000,-4.350000
181.769989,2352.479980
38.180000,41.760002
14.940000,-20.010000
14.940000,-20.010000
123.669998,-16.530001
20.750000,13.920000
437.410004,16342.080078
146.080002,6108.270020
31.539999,4.350000
468.119995,2124.540039
26.559999,14.790000
92.959999,58.290001
29.879999,-9.570000
52.289997,388.890015
21.580000,100.050003
624.989990,-2.610000
257.299988,1293.690063
0.830000,1.740000
57.270000,179.220001
51.459999,8.700000
20.750000,30.450001
485.549988,307.980011
41.500000,124.410004
16.600000,29.580000
30.709999,9.570000
9.960000,35.670002
6.640000,-36.540001
87.979996,4977.270020
17.430000,-0.870000
13.280000,21.750000
28.219999,-3.480000
29.879999,586.380005
-4.980000,327.119995
-0.830000,11.310000
281.369995,5811.600098
605.070007,9201.120117
32.369999,2102.790039
58.930000,-1.740000
30.709999,-22.620001
26.559999,6666.810059
40.669998,120.059998
156.039993,1047.479980
34.029999,652.500000
338.639984,2383.800049
280.540009,6386.669922
161.849991,13052.610352
-27.389999,-22.620001
-0.830000,-22.620001
8.300000,224.460007
13.280000,17.400000
11.620000,-15.660000
0.830000,522.869995
0.000000,6.090000
27.389999,66.120003
70.549995,15378.990234
217.459991,12902.969727
18.260000,3118.080078
185.089996,5888.160156
31.539999,-6.090000
41.500000,31.320000
48.139999,260.130005
242.360001,270.570007
97.110001,1104.030029
62.250000,22.620001
43.989998,-10.440001
57.270000,2836.199951
190.899994,7174.020020
33.200001,0.870000
26.559999,214.020004
39.009998,12.180000
36.520000,367.140015
545.309998,45213.031250
295.479980,2124.540039
46.480000,21.750000
174.300003,11911.169922
-10.790000,33.930000
112.879997,18189.960938
-4.150000,-10.440001
99.599998,3829.739990
23.240000,25.230000
121.180000,27.840000
103.750000,4894.620117
18.260000,1608.630005
585.979980,1697.369995
269.750000,1131.000000
0.000000,52.200001
40.669998,6217.890137
665.659973,13784.280273
2.490000,36.540001
25.730000,24.360001
260.619995,25.230000
4.150000,2.610000
19.920000,32.189999
120.349998,89.610001
22.410000,20.880001
490.529999,1064.880005
84.659996,1638.209961
303.779999,145.289993
403.380005,2775.300049
61.419998,944.820007
34.860001,-0.870000
53.119999,15.660000
43.989998,13.920000
327.850006,16944.119141
9.960000,72.209999
14.110000,11.310000
29.879999,18.270000
16.600000,72.209999
159.360001,165.300003
111.220001,3755.790039
415.000000,3255.540039
21.580000,57.420002
1103.900024,4529.220215
442.389984,14723.879883
4.150000,-27.840000
60.590000,3225.959961
14.940000,0.870000
206.669998,193.139999
31.539999,35.670002
130.309998,36.540001
79.680000,6.090000
32.369999,-19.139999
77.189995,5240.879883
123.669998,4234.290039
73.040001,15.660000
211.649994,0.000000
36.520000,8.700000
252.319992,-16.530001
5.810000,1.740000
78.019997,1435.500000
0.000000,29.580000
422.470001,21.750000
15.770000,1828.739990
65.570000,3000.630127
5.810000,2.610000
9.960000,13050.000000
46.480000,52.200001
66.400002,-11.310000
12.450000,400.200012
160.190002,2365.530029
59.759998,40.020000
24.900000,798.660034
29.049999,47.849998
23.240000,22.620001
27.389999,2.610000
82.169998,9492.570312
4.150000,27.840000
240.699997,9.570000
43.989998,28.710001
166.830002,4.350000
80.510002,11.310000
21.580000,96.570000
97.939995,4802.399902
4.980000,851.729980
23.240000,18311.759766
153.550003,7160.100098
242.360001,4872.870117
980.229980,24094.650391
-6.640000,3.480000
25.730000,26.969999
19.090000,150.509995
239.039993,17049.390625
53.950001,1928.790039
43.160000,1552.079956
54.779999,849.989990
46.480000,12.180000
317.059998,1135.349976
141.929993,1353.719971
-12.450000,1.740000
167.660004,23.490000
161.849991,6435.390137
20.750000,258.390015
263.109985,4361.310059
-4.150000,-11.310000
63.910000,1162.319946
79.680000,29.580000
28.219999,31.320000
24.900000,72.209999
463.139984,355.830017
17.430000,-26.969999
4.150000,75.690002
19.090000,-11.310000
39.840000,642.929993
120.349998,1158.839966
-6.640000,60.029999
219.119995,48.720001
34.029999,60.900002
54.779999,25909.470703
71.379997,63.510002
34.860001,-33.930000
42.329998,85.260002
77.189995,1326.750000
381.799988,7835.220215
249.830002,143.550003
225.759995,7720.379883
39.009998,6.960000
656.529968,24.360001
7.470000,-7.830000
14.940000,33.060001
43.989998,20.880001
231.569992,3.480000
11.620000,12.180000
15.770000,0.870000
4.150000,14.790000
35.689999,702.960022
-11.620000,515.039978
24.070000,701.220032
392.589996,217.500000
1499.809937,531.570007
2.490000,55.680000
-0.830000,-3.480000
39.840000,541.140015
35.689999,37.410000
56.439999,38.279999
19.090000,0.870000
