"[405]450_50-A","[561]610_20-A"
561.080017,4312.589844
488.869995,1442.459961
58.930000,383.670013
397.569977,10427.820312
163.509995,4873.740234
2008.599976,7395.870117
697.200012,7379.339844
303.779999,3164.189941
912.169983,14556.839844
1401.869995,34.799999
761.109985,5774.189941
2974.719971,10955.040039
1187.729980,2112.360107
2176.260010,54.810001
315.399994,12702.000000
412.509979,4680.600098
1174.449951,7110.510254
2069.189941,87.870003
1023.389954,7949.189941
1270.729980,31640.160156
2438.540039,10.440001
1656.679932,15648.690430
4632.229980,87.000000
367.690002,9733.559570
967.779968,16415.160156
3130.760010,31.320000
3105.030029,4058.550049
327.019989,-1.740000
897.229980,22338.121094
1188.559937,15121.469727
250.659988,3747.959961
899.719971,9222.000000
1604.390015,6.090000
394.250000,115.709999
335.320007,4866.779785
1188.559937,1814.820068
324.529999,280.140015
420.809998,2923.199951
284.690002,7088.760254
180.940002,5276.549805
332.829987,1863.540039
565.229980,-16.530001
620.839966,13.050000
1270.729980,2041.020020
1519.729980,8718.270508
2570.510010,6218.760254
571.039978,772.559998
2332.300049,31.320000
517.919983,70.470001
2811.209961,167.040009
864.029968,6566.760254
678.940002,38.279999
1813.549927,16.530001
288.839996,1469.430054
2031.839966,16721.400391
375.989990,7729.080078
1697.349976,11470.080078
312.079987,8676.509766
3690.179932,6714.660156
554.440002,8569.500000
1355.390015,6731.189941
1196.859985,20.010000
439.899994,41.760002
1358.709961,4999.890137
633.289978,6163.950195
377.649994,2948.429932
301.290009,1708.680054
451.519989,1421.579956
2037.649902,1361.550049
518.750000,13385.820312
800.950012,1928.790039
3251.109863,73.949997
659.019958,13.050000
926.279968,9474.299805
909.679993,2213.280029
390.100006,42540.390625
181.769989,20.010000
1015.089966,4218.629883
1478.229980,4267.350098
564.399963,418.470001
649.890015,45840.300781
2681.729980,1732.170044
480.569977,6795.569824
761.109985,29.580000
636.609985,36357.300781
769.409973,5703.720215
855.729980,20.010000
290.500000,17.400000
292.160004,7054.830078
352.750000,9442.110352
745.339966,8.700000
645.739990,43.500000
1185.239990,12129.540039
234.059998,4196.879883
1457.479980,9918.000000
398.399994,36.540001
810.909973,22594.769531
453.179993,14167.950195
6273.969727,4359.569824
4483.659668,58.290001
1573.679932,6431.040039
475.589996,985.710022
371.839996,4856.339844
1100.579956,8696.520508
932.089966,8.700000
427.449982,26.969999
17.430000,696.000000
935.409973,1165.800049
2026.859985,16438.650391
3328.300049,1732.170044
2476.719971,5413.140137
537.010010,24.360001
77.189995,17.400000
492.190002,1205.819946
383.459991,26.969999
1811.059937,1331.099976
835.809998,3731.429932
1119.669922,44.369999
928.769958,2201.100098
489.699982,14.790000
351.919983,664.679993
787.669983,2402.939941
737.869995,8778.299805
878.969971,38.279999
1983.699951,26.969999
917.979980,8492.940430
224.929993,1097.069946
805.099976,1136.219971
1020.899963,20.010000
1498.150024,7.830000
416.660004,4520.520020
882.289978,4276.049805
303.779999,841.289978
3538.290039,4931.160156
745.339966,4740.629883
1118.839966,2065.380127
645.739990,3241.620117
302.119995,50269.468750
1057.419922,698.609985
503.809998,4854.600098
406.699982,47.849998
312.910004,4066.380127
493.849976,5716.770020
976.079956,8590.379883
388.440002,286.230011
2136.419922,588.989990
622.500000,23.490000
136.119995,5514.060059
1499.809937,3495.659912
2387.909912,16257.690430
3138.229980,34.799999
2534.820068,11197.770508
1254.130005,15291.990234
988.529968,24857.640625
2306.570068,2169.780029
2519.050049,7366.290039
6288.080078,1868.760010
566.059998,7395.000000
1283.179932,-8.700000
4257.899902,578.549988
54.779999,2650.889893
829.169983,4063.770020
1736.359985,37041.988281
338.639984,957.000000
230.739990,9210.690430
2386.250000,4399.589844
208.330002,4066.380127
1195.199951,12.180000
413.339996,4373.490234
2354.709961,86.129997
816.719971,830.849976
2050.929932,40.020000
288.839996,112.230003
1767.900024,60501.539062
364.369995,6357.959961
3347.389893,20.880001
995.169983,8101.439941
1610.199951,10.440001
3163.959961,75.690002
1677.429932,12472.320312
482.229980,10251.209961
441.559998,800.400024
615.029968,131.369995
473.929993,4705.830078
875.649963,19408.830078
1383.609985,4.350000
717.950012,354.089996
384.289978,4.350000
366.029999,1295.430054
1097.260010,11644.950195
326.190002,6669.419922
704.669983,496.769989
1918.130005,6196.140137
470.609985,1955.760010
1903.189941,6.960000
343.619995,2469.929932
1054.099976,1289.339966
1240.020020,2482.110107
1863.349976,54.810001
2060.060059,-1.740000
605.899963,5742.870117
2528.179932,19.139999
866.519958,399.330017
1416.809937,1135.349976
467.289978,5940.359863
444.049988,4966.830078
425.789978,329.730011
1419.299927,24.360001
1696.520020,31.320000
883.119995,12433.169922
354.410004,7868.280273
561.909973,12.180000
707.989990,14353.259766
684.750000,3938.489990
798.459961,5902.080078
1608.539917,6931.290039
376.820007,5297.430176
627.479980,8420.730469
449.859985,3292.949951
3833.770020,3049.350098
1554.589966,11415.270508
719.609985,13515.450195
339.470001,2169.780029
1688.219971,7987.470215
1583.640015,6138.720215
838.299988,2279.399902
682.260010,-1.740000
308.759979,9001.889648
1870.819946,38199.960938
289.669983,10377.360352
737.869995,230.550003
1231.719971,1479.000000
600.919983,25050.779297
605.899963,7.830000
510.449982,2465.580078
2958.949951,35.670002
702.179993,8644.320312
1015.919983,7013.069824
662.339966,2220.239990
324.529999,13.920000
984.380005,7427.189941
1418.469971,1235.400024
1540.479980,9550.860352
1998.640015,5527.979980
874.820007,35338.531250
617.519958,14.790000
436.579987,14461.139648
1487.359985,6772.950195
1127.969971,1276.290039
381.799988,1443.329956
3511.729980,102.660004
679.769958,8723.490234
3471.889893,1510.320068
1764.579956,2275.050049
492.190002,5873.370117
1757.109985,9403.830078
2885.909912,9738.780273
997.659973,13243.139648
428.279999,1549.469971
998.489990,678.599976
4132.569824,4916.370117
988.529968,41.760002
932.919983,16702.259766
403.380005,-1.740000
264.769989,16.530001
1552.099976,3695.760010
569.380005,4957.260254
762.769958,1129.260010
728.739990,9.570000
502.149994,10575.719727
2646.869873,5725.470215
1771.219971,20.010000
3410.469971,11855.490234
886.440002,3.480000
929.599976,4067.250000
1513.089966,231.419998
1755.449951,19897.769531
1321.359985,4396.979980
339.470001,4729.319824
1004.299988,555.929993
387.609985,5165.189941
419.149994,5048.609863
951.179993,15360.719727
387.609985,3231.179932
2449.329834,2968.439941
267.260010,15.660000
2730.699951,9480.389648
6355.310059,23.490000
1943.029907,19435.800781
1051.609985,3831.479980
1346.260010,9754.440430
390.100006,1361.550049
1489.020020,23.490000
712.140015,4022.880127
718.779968,23394.300781
2427.750000,5859.450195
839.130005,180.089996
247.339996,22539.960938
1437.559937,13765.139648
2990.489990,7022.640137
888.929993,7465.470215
393.419983,10838.459961
956.989990,12233.940430
420.809998,26.969999
935.409973,14404.589844
2287.479980,2394.239990
443.220001,644.669983
492.190002,20.880001
951.179993,946.559998
1205.160034,53.070000
856.559998,10814.099609
380.139984,1722.599976
2082.469971,16787.519531
3297.589844,81.779999
518.750000,280.140015
683.089966,6060.419922
1916.469971,10.440001
491.359985,200.100006
2121.479980,35.670002
3861.989990,5313.959961
844.940002,32129.970703
492.190002,3743.610107
2318.189941,15859.230469
1318.869995,20.880001
1299.780029,29.580000
811.739990,1661.699951
729.570007,20886.089844
362.709991,-9.570000
1220.099976,550.710022
1459.969971,1330.229980
1166.150024,4441.350098
468.119995,16655.279297
1182.750000,4623.180176
374.329987,2563.889893
934.579956,13.050000
3016.219971,15758.310547
1357.880005,1636.469971
841.619995,6737.280273
956.159973,-16.530001
425.789978,4405.680176
2765.560059,6559.799805
903.869995,26.100000
339.470001,20673.810547
428.279999,6492.810059
1558.739990,73.949997
499.660004,51.330002
911.339966,17794.980469
488.039978,294.929993
2182.070068,3256.409912
272.239990,274.920013
537.839966,969.179993
357.729980,4562.279785
1749.640015,3818.429932
540.330017,9630.900391
2308.229980,17.400000
543.649963,24254.730469
3097.560059,11390.040039
1233.380005,-10.440001
493.019989,998.760010
1581.979980,8.700000
1322.189941,6591.120117
3612.159912,3744.479980
357.729980,3642.689941
575.190002,3734.040039
956.989990,3156.360107
351.919983,256.649994
904.700012,10384.320312
1006.789978,2230.679932
3559.040039,2351.610107
561.080017,2585.639893
1191.049927,46.110001
670.640015,5326.140137
420.809998,7381.080078
465.630005,23476.949219
1572.849976,1977.510010
398.399994,7736.910156
1131.289917,6741.629883
1240.020020,30.450001
3200.479980,7291.470215
481.399994,21161.880859
1050.780029,9453.419922
1215.949951,3557.429932
839.130005,210.540009
989.359985,7624.680176
754.469971,16.530001
849.089966,5163.450195
648.229980,1218.000000
2169.619873,40.020000
1204.329956,4569.240234
1428.429932,27727.769531
1172.789917,12008.610352
2767.219971,38.279999
1606.049927,3318.179932
517.919983,1314.569946
900.549988,3492.179932
2718.250000,42.630001
462.309998,7.830000
426.619995,6.960000
2074.169922,57.420002
2599.560059,13.050000
1142.079956,27.840000
682.260010,830.849976
333.660004,4463.100098
2115.669922,39.150002
602.580017,1176.239990
1857.539917,11.310000
603.409973,4.350000
2087.449951,4561.410156
2911.639893,66.120003
3032.819824,1176.239990
104.579994,2349.870117
245.679993,7983.120117
1889.079956,15.660000
280.540009,367.140015
1816.869995,49.590000
2573.829834,8907.059570
579.339966,2730.929932
1048.290039,67.860001
856.559998,4313.459961
216.629990,1451.160034
2238.510010,11544.900391
515.429993,4701.479980
310.419983,3484.350098
2280.010010,14110.530273
1699.839966,7597.709961
755.299988,7265.370117
635.779968,114.840004
663.169983,8047.500000
1103.900024,3.480000
365.199982,7120.950195
1957.140015,28633.439453
1595.260010,347.130005
373.500000,4035.929932
1433.409912,368.880005
2714.929932,6812.970215
2646.040039,15070.139648
4330.939941,1926.180054
608.390015,1528.589966
288.839996,3500.010010
549.459961,18.270000
2182.899902,4758.899902
2156.339844,19.139999
902.209961,5447.069824
785.179993,18.270000
986.869995,19086.060547
455.669983,123.540001
2287.479980,37.410000
934.579956,7028.729980
2373.800049,25675.439453
1038.329956,3315.570068
3095.899902,853.470032
1731.380005,10169.429688
424.959991,6512.819824
2724.889893,1911.390015
487.209991,665.549988
1136.270020,12320.070312
1518.069946,4219.500000
551.119995,261.869995
1523.049927,2116.709961
747.000000,4199.490234
4642.189941,67.860001
462.309998,4761.510254
1410.169922,34887.000000
713.799988,1735.650024
3394.699951,37.410000
3432.879883,3279.030029
811.739990,9.570000
1661.659912,3428.669922
355.239990,4448.310059
2606.199951,33.930000
765.260010,57.420002
1124.650024,7555.080078
516.260010,679.470032
1001.809998,17720.160156
3246.959961,1399.829956
398.399994,198.360001
1109.709961,38.279999
378.479980,12676.770508
1355.390015,28.710001
1496.489990,11858.969727
2427.750000,51.330002
1716.439941,3205.949951
927.109985,11463.120117
914.659973,7818.689941
664.830017,1998.390015
3119.969971,37.410000
812.570007,13755.570312
334.489990,4533.569824
961.139954,26.969999
2294.949951,627.270020
1831.809937,1974.900024
231.569992,6687.689941
656.529968,6933.030273
3775.669922,85.260002
2543.119873,26.969999
434.089996,4945.080078
2597.899902,26.100000
911.339966,810.840027
1333.809937,8764.379883
296.309998,1447.680054
564.399963,2608.260010
811.739990,10867.169922
668.979980,2355.959961
445.709991,455.880005
829.169983,11068.139648
523.729980,17952.449219
53.950001,3720.989990
913.000000,873.479980
1906.510010,45.240002
1312.229980,6614.609863
3515.879883,73.949997
627.479980,556.799988
502.149994,13952.190430
415.000000,106.139999
2272.540039,2682.209961
2064.209961,34.799999
738.700012,4286.490234
205.839996,1786.109985
542.820007,11956.410156
385.119995,4783.260254
449.029999,1965.329956
455.669983,3372.989990
541.989990,2809.229980
610.880005,976.140015
4102.689941,3611.370117
375.989990,294.059998
721.269958,5927.310059
626.649963,188.790009
512.109985,4111.620117
1093.939941,26.969999
1874.969971,6123.060059
922.959961,1161.449951
333.660004,421.080017
1132.949951,3102.419922
234.059998,719.489990
3196.329834,45.240002
481.399994,1984.469971
204.179993,5572.350098
1833.469971,15827.910156
354.410004,3409.530029
966.119995,10951.560547
217.459991,2458.620117
1044.969971,534.179993
1823.510010,70.470001
728.739990,16.530001
614.200012,769.080017
846.599976,-11.310000
3277.669922,9281.160156
479.739990,344.519989
1333.809937,6414.510254
205.839996,12.180000
475.589996,20.010000
315.399994,9288.990234
479.739990,21737.820312
2465.929932,8997.540039
2892.550049,2255.040039
906.359985,9098.459961
2675.089844,3.480000
1435.069946,-13.050000
572.700012,21736.949219
1155.359985,5898.600098
380.139984,1607.760010
238.209991,341.910004
790.989990,5875.109863
283.029999,6006.479980
2875.119873,12531.480469
974.419983,31.320000
764.429993,3724.469971
1030.859985,18.270000
867.349976,847.380005
942.049988,1097.940063
773.559998,52.200001
2855.199951,2622.179932
2226.889893,107.010002
619.179993,3946.320068
1904.020020,1.740000
748.659973,6647.669922
791.820007,1174.500000
1123.819946,1427.670044
911.339966,-13.920000
1308.910034,1806.989990
336.149994,26.969999
387.609985,7735.169922
722.099976,1774.800049
1744.659912,2243.729980
2118.989990,3824.520020
5678.859863,244.470001
148.569992,27735.599609
1453.329956,14.790000
4720.209961,6454.530273
629.140015,46.110001
468.119995,35.670002
534.520020,391.500000
322.869995,2488.199951
1647.549927,2.610000
2754.770020,39.150002
689.729980,4292.580078
2285.820068,6919.109863
2284.159912,13901.730469
286.350006,17292.119141
300.459991,8529.480469
2812.040039,2014.050049
385.119995,6189.180176
1585.299927,1470.300049
1167.809937,60.029999
252.319992,2162.820068
1165.319946,2298.540039
327.850006,11987.730469
649.059998,3169.409912
952.839966,0.000000
1032.520020,5540.160156
2880.099854,5646.299805
623.330017,3701.850098
2219.419922,435.869995
3722.549805,7256.669922
691.390015,4007.219971
953.669983,14169.690430
2138.080078,5668.919922
1842.599976,69.599998
733.719971,66.989998
663.169983,49.590000
768.579956,32.189999
770.239990,23077.621094
716.289978,8.700000
402.549988,18382.230469
640.760010,1674.750000
942.880005,50.459999
463.970001,1231.050049
1267.410034,10266.000000
1288.160034,2242.860107
1911.489990,50.459999
1853.390015,1519.890015
496.339996,127.020004
2693.349854,11700.629883
3202.969971,9084.540039
903.039978,8150.160156
874.820007,136.589996
821.700012,10586.160156
5069.640137,1170.150024
406.699982,1057.920044
1744.659912,6625.919922
1564.549927,7368.030273
372.669983,11585.790039
732.059998,902.190002
246.509995,7392.390137
467.289978,3164.189941
4936.009766,4707.569824
1357.880005,1347.630005
894.739990,1837.440063
584.320007,3414.750000
333.660004,66.120003
413.339996,3268.590088
1503.130005,9483.000000
984.380005,-13.920000
509.619995,27.840000
1461.630005,1071.839966
502.149994,10478.280273
283.859985,6859.080078
2363.839844,737.760010
1497.319946,29002.320312
1443.369995,6964.350098
918.809998,93.959999
2353.050049,6545.879883
981.059998,8733.929688
449.029999,1131.000000
507.130005,9192.419922
784.349976,14686.469727
2931.560059,9644.820312
444.049988,11882.459961
1445.030029,6103.049805
1481.549927,5483.609863
1908.169922,2615.219971
1280.689941,2172.389893
2298.270020,37.410000
282.199982,2531.699951
1899.869995,5404.439941
1172.789917,31.320000
3416.280029,1658.219971
1383.609985,4452.660156
618.349976,6352.740234
914.659973,16465.619141
720.440002,51.330002
946.199951,7418.490234
1208.479980,8562.540039
1713.949951,1294.560059
705.500000,4103.790039
1464.949951,-11.310000
434.089996,3276.419922
1807.739990,32.189999
659.019958,45.240002
1357.049927,102.660004
382.630005,682.950012
464.799988,5797.680176
2420.280029,388.019989
757.789978,200.100006
744.510010,12181.740234
1666.640015,-13.050000
1061.569946,965.700012
1025.880005,8773.080078
470.609985,20.880001
1106.390015,22.620001
2585.449951,2369.010010
745.339966,18430.080078
769.409973,417.600006
3244.469971,5805.510254
742.019958,4.350000
448.199982,10189.440430
458.989990,-14.790000
482.229980,147.899994
199.199997,2001.869995
3874.439941,6565.020020
3552.399902,5348.760254
4081.109863,51.330002
3782.309814,30.450001
1417.640015,1013.549988
443.220001,39387.511719
501.319977,7083.540039
2111.520020,5544.510254
414.169983,213.149994
367.690002,333.209991
913.000000,36.540001
389.269989,812.580017
3286.800049,33.060001
1227.569946,21.750000
300.459991,2.610000
274.729980,1533.810059
410.019989,6333.600098
995.169983,5012.069824
986.869995,4017.659912
1002.639954,2246.340088
981.889954,10640.969727
537.839966,5823.780273
620.839966,990.929993
590.130005,10419.990234
287.179993,139.199997
483.889984,341.910004
680.599976,7511.580078
1713.949951,58.290001
1676.599976,5032.080078
1093.109985,167.040009
910.510010,3632.250000
2118.159912,2604.780029
1530.520020,5652.390137
1733.039917,12.180000
1509.770020,2782.260010
2060.889893,4497.899902
272.239990,1.740000
813.399963,17323.439453
1369.500000,3305.130127
1396.890015,645.539978
1703.159912,984.840027
264.769989,2109.750000
2152.189941,6149.160156
2889.229980,10913.280273
1163.660034,22051.019531
2951.479980,9203.730469
2311.550049,12886.440430
985.209961,4564.890137
385.119995,16526.519531
1018.409973,12455.790039
2890.889893,1551.209961
3059.379883,9.570000
764.429993,-15.660000
661.510010,5.220000
2939.859863,1146.660034
1134.609985,32.189999
299.630005,9992.820312
558.589966,-25.230000
1126.309937,22.620001
590.130005,318.420013
2975.550049,7157.490234
1228.400024,2676.120117
537.010010,4869.390137
1980.380005,6942.600098
344.449982,10.440001
826.679993,-15.660000
612.539978,174.000000
545.309998,5179.109863
3407.149902,15.660000
456.500000,8740.020508
381.799988,5352.240234
1312.229980,54606.421875
491.359985,13016.070312
945.369995,3426.929932
1889.079956,437.610016
595.940002,2693.520020
459.819977,173.130005
2041.799927,5.220000
1357.049927,5191.290039
492.190002,3671.399902
272.239990,-13.050000
1588.619995,14227.980469
3123.290039,720.359985
3299.250000,12731.580078
901.380005,65.250000
430.769989,82.650002
528.709961,2662.199951
1979.549927,22.620001
1161.169922,20933.939453
441.559998,1385.910034
1239.189941,3593.969971
1143.739990,107.879997
984.380005,2067.120117
935.409973,43.500000
527.049988,3162.449951
231.569992,1893.989990
1017.579956,29.580000
1425.109985,29.580000
477.250000,25.230000
657.359985,3220.739990
502.979980,30078.509766
1333.809937,11125.560547
883.119995,1612.979980
474.759979,4778.040039
565.229980,25.230000
576.019958,3978.510010
855.729980,46.980000
1222.589966,2849.250000
1550.439941,46.110001
1526.369995,26.100000
454.009979,426.299988
1289.819946,6210.060059
268.919983,5554.080078
2299.929932,29.580000
2207.800049,22.620001
655.700012,2211.540039
340.299988,1305.869995
1548.780029,6103.049805
318.720001,1994.910034
407.529999,133.110001
1085.640015,17603.580078
2114.839844,133.110001
433.259979,2282.880127
2502.449951,2378.580078
2402.849854,9702.240234
297.970001,12074.730469
363.539978,3640.080078
1498.150024,4397.850098
1269.069946,3602.669922
942.049988,591.599976
482.229980,441.959991
656.529968,18067.291016
963.630005,15584.310547
759.450012,11262.150391
3693.500000,17032.859375
1103.900024,900.450012
1482.380005,15480.780273
3267.709961,8963.610352
1731.380005,21.750000
820.869995,14.790000
2107.369873,358.440002
1100.579956,3782.760010
1180.260010,7381.950195
405.039978,25.230000
512.109985,3546.120117
1446.689941,5901.209961
535.349976,13.920000
2949.819824,59.160000
1375.309937,7586.399902
2977.209961,3886.290039
298.799988,684.690002
1609.369995,1398.959961
1953.819946,2349.870117
372.669983,3377.340088
330.339996,91.349998
238.209991,31.320000
332.829987,11.310000
996.829956,3534.810059
2243.489990,44.369999
1074.849976,1179.719971
1336.299927,47.849998
1848.409912,3230.310059
694.709961,374.100006
472.269989,17.400000
1875.799927,9824.910156
802.609985,11517.929688
852.409973,742.979980
371.009979,4370.879883
1383.609985,4767.600098
4141.699707,31.320000
847.429993,12207.839844
422.470001,1249.319946
628.309998,27534.630859
654.039978,3512.189941
1918.959961,19538.460938
567.719971,354.959991
1144.569946,433.260010
1109.709961,475.890015
2304.079834,2193.270020
2004.449951,13.920000
435.750000,10496.549805
111.220001,1102.290039
494.679993,243.600006
838.299988,46.980000
665.659973,-13.050000
670.640015,11498.790039
311.250000,3894.989990
2347.239990,1750.440063
887.269958,3774.060059
894.739990,6081.299805
449.859985,-1.740000
1040.819946,889.140015
1790.309937,104.400002
1332.979980,3251.189941
585.149963,3762.750000
1089.790039,410.640015
646.570007,23.490000
733.719971,36.540001
1334.640015,993.539978
2805.399902,40.889999
334.489990,16.530001
1104.729980,18319.589844
1754.619995,37411.738281
533.690002,5586.270020
566.059998,10077.209961
2732.359863,8943.599609
373.500000,3817.560059
302.949982,5523.629883
822.529968,6499.770020
1674.939941,233.160004
740.359985,9618.719727
343.619995,8012.700195
592.619995,25641.509766
952.010010,5574.959961
155.209991,1610.369995
1758.770020,21816.990234
616.690002,7649.910156
1157.020020,11149.919922
285.519989,10735.799805
1148.719971,87.870003
488.039978,7.830000
2221.079834,11459.639648
2449.329834,27.840000
271.410004,4472.669922
922.130005,2525.610107
733.719971,15932.310547
225.759995,3213.780029
350.259979,5474.910156
786.010010,19782.060547
624.159973,4.350000
895.570007,524.609985
1093.939941,29.580000
732.890015,15.660000
580.169983,32.189999
3222.059814,51424.832031
2114.010010,5656.740234
732.890015,13208.339844
131.139999,33.930000
4453.779785,27338.880859
1124.650024,44.369999
321.209991,10740.150391
1025.880005,4.350000
1181.089966,161.820007
2350.560059,5631.510254
576.849976,50.459999
932.089966,3787.979980
927.940002,12315.719727
1440.049927,7955.280273
2731.530029,66.989998
697.200012,18747.630859
2091.599854,8827.020508
1181.919922,3574.830078
1965.439941,281.010010
998.489990,2564.760010
452.350006,1564.260010
776.049988,50.459999
576.019958,15862.709961
884.779968,2643.060059
784.349976,185.309998
1472.419922,1327.619995
2326.489990,12074.730469
358.559998,1302.390015
397.569977,13280.549805
1642.569946,12727.230469
309.589996,8.700000
1806.909912,26.969999
909.679993,18.270000
1244.169922,24.360001
548.630005,5063.399902
1135.439941,33.060001
368.519989,1941.839966
4037.119873,43.500000
3938.349854,1351.979980
2160.489990,9.570000
180.110001,8.700000
546.140015,8381.580078
310.419983,5273.939941
445.709991,41.760002
913.000000,104.400002
1401.039917,14595.990234
786.010010,387.149994
486.380005,12078.209961
1625.140015,1494.660034
1414.319946,6359.700195
188.410004,41.760002
1337.130005,2150.639893
401.720001,19.139999
35.689999,38.279999
575.190002,160.080002
366.859985,4316.939941
1630.119995,18220.410156
310.419983,2634.360107
1911.489990,1573.829956
1902.359985,5068.620117
915.489990,1873.979980
484.720001,2134.979980
1508.939941,16868.429688
811.739990,93.090004
1659.169922,-9.570000
2052.589844,3272.939941
535.349976,8.700000
794.309998,43.500000
771.899963,1263.239990
1305.589966,5352.240234
3021.199951,5244.359863
1013.429993,24716.699219
1040.819946,11693.669922
10.790000,11.310000
935.409973,5673.270020
312.910004,1220.609985
1681.579956,2332.469971
1772.880005,2175.000000
722.099976,1928.790039
825.849976,15088.410156
3617.139893,14.790000
454.009979,759.510010
404.209991,80.910004
2763.899902,1028.339966
1151.209961,15629.549805
515.429993,83.520004
1704.819946,0.000000
1656.679932,627.270020
586.809998,1057.050049
609.219971,60.900002
3817.169922,26985.660156
600.089966,374.100006
540.330017,13.050000
1154.530029,49929.300781
349.429993,30.450001
1604.390015,6.090000
685.579956,705.570007
385.949982,9293.339844
1010.940002,78.300003
390.100006,41.760002
351.089996,2558.669922
390.929993,39.150002
359.389984,33.060001
152.720001,806.489990
888.099976,22681.769531
2657.659912,296.670013
460.649994,917.849976
469.779999,1636.469971
567.719971,864.780029
491.359985,5711.549805
1417.640015,10232.940430
453.179993,4061.159912
1487.359985,4478.760254
677.279968,66.120003
1153.699951,23303.820312
381.799988,-15.660000
1018.409973,2937.989990
270.579987,35.670002
612.539978,1363.290039
