"[405]450_50-A","[561]610_20-A"
450.690002,662.070007
986.869995,4527.479980
688.899963,1139.699951
428.279999,1254.540039
1152.869995,836.940002
1695.689941,16343.820312
1302.270020,6806.879883
1368.669922,2645.669922
1447.520020,720.359985
1122.989990,519.390015
1100.579956,773.429993
1913.149902,303.630005
878.139954,17317.349609
390.929993,2642.189941
1547.949951,13423.230469
317.059998,3199.860107
882.289978,13869.540039
596.769958,2361.179932
2190.369873,47.849998
2924.919922,50.459999
2479.209961,3433.890137
299.630005,3431.280029
2690.030029,4159.470215
1347.089966,3371.250000
3801.399902,33.060001
1513.089966,4182.089844
1228.400024,2292.449951
580.169983,1720.859985
724.589966,17.400000
1244.169922,4770.209961
410.850006,6242.250000
1182.750000,3513.929932
302.949982,17717.550781
4869.609863,77.430000
298.799988,633.359985
908.019958,2928.419922
2635.250000,33.930000
3178.899902,29.580000
1208.479980,34522.468750
1418.469971,-7.830000
819.209961,19.139999
594.279968,2069.729980
410.850006,5713.290039
491.359985,1247.579956
590.959961,1038.780029
884.779968,4034.189941
2790.459961,23.490000
383.459991,1011.809998
1357.049927,4629.270020
1145.400024,8419.860352
820.869995,264.480011
2165.469971,4483.979980
2851.050049,7313.220215
975.250000,1385.910034
817.549988,17129.429688
2212.780029,5902.950195
1142.079956,6.090000
429.940002,8251.950195
2477.550049,16767.509766
1590.279907,7074.839844
429.109985,1940.969971
507.130005,1399.829956
2314.869873,2858.820068
4364.969727,350.610016
851.579956,6093.479980
611.709961,5145.180176
502.149994,205.320007
2779.669922,45.240002
869.839966,3535.679932
443.220001,3429.540039
719.609985,18977.310547
1201.839966,8700.000000
538.669983,22.620001
176.789993,20927.849609
699.690002,8084.910156
581.830017,1273.680054
4601.520020,4607.520020
466.459991,8033.580078
922.959961,129.630005
285.519989,3359.070068
570.209961,4704.959961
1331.319946,1125.780029
1742.169922,1170.150024
349.429993,227.070007
625.820007,66.120003
1145.400024,849.989990
1691.539917,16534.349609
431.600006,2582.159912
1170.299927,34773.898438
638.269958,4704.089844
410.850006,31.320000
251.489990,4735.410156
483.059998,7035.689941
852.409973,22.620001
356.070007,1654.739990
991.849976,8717.400391
1546.289917,34.799999
495.509979,48.720001
4187.350098,6246.600098
934.579956,10655.759766
620.839966,43764.480469
3659.469971,36.540001
361.880005,3680.969971
435.750000,4346.520020
741.190002,9177.629883
1082.319946,3554.820068
442.389984,216.630005
1982.869995,26.969999
868.179993,3369.510010
604.239990,40.889999
2247.639893,9.570000
2253.449951,25402.259766
3254.429932,6728.580078
600.089966,10241.639648
733.719971,2.610000
488.039978,-0.870000
474.759979,3117.209961
3466.909912,46.980000
910.510010,12710.700195
1206.819946,41.760002
441.559998,16.530001
961.969971,422.820007
206.669998,-8.700000
660.679993,2561.280029
2443.520020,62.639999
469.779999,3753.179932
361.880005,2243.729980
551.119995,81572.070312
1993.659912,5008.589844
2876.780029,9278.549805
304.609985,9881.459961
1049.949951,17328.660156
611.709961,40.020000
368.519989,4597.080078
1456.650024,63.510002
1117.179932,41.760002
317.059998,4015.050049
575.190002,1594.709961
